epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1937.66,1.00757,0.7542,1.12243,0.48411,0.46667,0.27698,0.16385,1.05123,1.34639,0.74804,0.001981,0.001981,0.001981
83,1969.06,1.00212,0.76411,1.14708,0.48342,0.5,0.27685,0.16908,0.97346,1.32576,0.72855,0.001882,0.001882,0.001882
84,1998.21,0.99882,0.74402,1.10353,0.45477,0.52838,0.27855,0.1717,0.98355,1.33273,0.73529,0.001783,0.001783,0.001783
85,2022.96,1.01915,0.74607,1.13004,0.4801,0.49269,0.27512,0.16527,1.01691,1.298,0.73872,0.001684,0.001684,0.001684
86,2053.89,1.01914,0.69354,1.10545,0.48134,0.4951,0.28024,0.16564,1.01109,1.30633,0.7359,0.001585,0.001585,0.001585
87,2079.34,0.96737,0.70319,1.10152,0.45015,0.5,0.28191,0.16855,0.9815,1.31163,0.73037,0.001486,0.001486,0.001486
88,2104.95,0.92137,0.69666,1.08521,0.51365,0.4579,0.29145,0.16777,0.98827,1.3178,0.73083,0.001387,0.001387,0.001387
89,2134.77,1.05351,0.78663,1.22012,0.46218,0.51586,0.28773,0.16987,0.99341,1.32884,0.7304,0.001288,0.001288,0.001288
90,2155.32,0.9228,0.66711,1.05003,0.46728,0.52646,0.29117,0.17597,0.9553,1.305,0.72139,0.001189,0.001189,0.001189
91,2190.73,0.93472,0.89537,1.13128,0.44189,0.52796,0.28908,0.17174,0.99943,1.35192,0.72878,0.00109,0.00109,0.00109
92,2219.46,0.89975,0.83713,1.12834,0.45719,0.5055,0.2858,0.17323,1.07547,1.58297,0.74703,0.000991,0.000991,0.000991
93,2254.91,0.95239,0.80786,1.17893,0.49823,0.52969,0.29473,0.1736,1.08654,1.60883,0.75247,0.000892,0.000892,0.000892
94,2285.89,0.87879,0.797,1.12186,0.46533,0.53333,0.29244,0.1773,1.05133,1.45731,0.73671,0.000793,0.000793,0.000793
95,2310.67,0.95905,0.82848,1.11341,0.49574,0.5,0.3174,0.19663,1.0016,1.389,0.72245,0.000694,0.000694,0.000694
96,2337.81,0.82444,0.7631,1.02338,0.48031,0.53333,0.31099,0.18856,0.98011,1.38349,0.72117,0.000595,0.000595,0.000595
97,2372.54,0.89445,0.76759,1.11799,0.4813,0.52599,0.31007,0.18733,0.97865,1.381,0.71776,0.000496,0.000496,0.000496
98,2401.95,0.81864,0.73024,1.04071,0.49851,0.5,0.30957,0.19173,0.97486,1.36319,0.71662,0.000397,0.000397,0.000397
99,2440.2,0.87389,0.78861,1.05811,0.49933,0.4987,0.30628,0.188,0.97998,1.34247,0.71691,0.000298,0.000298,0.000298
100,2466.7,0.88018,0.71992,1.06238,0.4784,0.5,0.29536,0.18418,0.97628,1.33926,0.71728,0.000199,0.000199,0.000199
