epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,1276.2,1.18899,0.82079,1.23264,0.47421,0.46667,0.28127,0.15636,1.08925,1.5118,0.77592,0.003466,0.003466,0.003466
68,1298.19,1.16552,0.79035,1.17297,0.47566,0.46667,0.28073,0.16369,1.0341,1.53677,0.75684,0.003367,0.003367,0.003367
69,1324.55,1.08785,0.77044,1.13915,0.48802,0.43333,0.27723,0.15442,1.12532,1.5218,0.77659,0.003268,0.003268,0.003268
70,1346.62,1.0018,0.77522,1.13389,0.37842,0.46667,0.25387,0.14647,1.22213,1.57166,0.78697,0.003169,0.003169,0.003169
71,1375.43,1.17911,0.79063,1.23467,0.47932,0.4,0.26032,0.15892,1.03238,1.52172,0.74948,0.00307,0.00307,0.00307
72,1403.14,1.16363,0.79341,1.18258,0.20609,0.06667,0.01794,0.00642,1.19251,1.76802,0.80805,0.002971,0.002971,0.002971
73,1427.82,1.06491,0.75204,1.12627,0.35619,0.46667,0.24562,0.14255,1.22032,1.68802,0.79608,0.002872,0.002872,0.002872
74,1452.17,1.17142,0.79974,1.22828,0.20587,0.06667,0.02066,0.00811,1.14535,1.77829,0.80301,0.002773,0.002773,0.002773
75,1477.45,1.03727,0.78706,1.10463,0.40569,0.4553,0.25222,0.14611,1.19415,1.59976,0.78634,0.002674,0.002674,0.002674
76,1502.01,1.05222,0.74939,1.16439,0.39571,0.50208,0.25838,0.16328,1.05327,1.42346,0.745,0.002575,0.002575,0.002575
77,1529.95,1.00927,0.70853,1.14268,0.40328,0.51834,0.25581,0.15443,0.98964,1.42404,0.72249,0.002476,0.002476,0.002476
78,1556.21,1.04963,0.73149,1.1232,0.43714,0.46667,0.26896,0.16233,0.98819,1.45464,0.72635,0.002377,0.002377,0.002377
79,1577.47,0.9558,0.69807,1.13037,0.45399,0.46667,0.26974,0.16652,0.96244,1.36165,0.72129,0.002278,0.002278,0.002278
80,1601.57,1.08011,0.73789,1.10349,0.47738,0.43333,0.27377,0.16221,1.01847,1.56832,0.74997,0.002179,0.002179,0.002179
81,1630.83,1.01299,0.74587,1.10643,0.4599,0.46667,0.27339,0.16725,0.97256,1.4022,0.72286,0.00208,0.00208,0.00208
82,1651.21,1.01256,0.75296,1.14469,0.4893,0.43333,0.28015,0.16367,1.07377,1.48683,0.74906,0.001981,0.001981,0.001981
83,1677.35,1.01913,0.73497,1.15725,0.41768,0.53333,0.26921,0.16874,0.94332,1.43672,0.7173,0.001882,0.001882,0.001882
84,1700.22,0.962,0.71295,1.09913,0.48096,0.46667,0.27253,0.16048,1.01677,1.46443,0.73135,0.001783,0.001783,0.001783
85,1725.77,0.99016,0.73288,1.12555,0.46398,0.46667,0.26924,0.15949,1.02192,1.45538,0.7323,0.001684,0.001684,0.001684
86,1748.24,0.99336,0.69228,1.10541,0.45926,0.46667,0.26369,0.15995,0.99249,1.43864,0.72312,0.001585,0.001585,0.001585
87,1768.97,0.93085,0.69757,1.09998,0.46216,0.46667,0.26444,0.16541,0.956,1.37997,0.71064,0.001486,0.001486,0.001486
88,1794.5,0.92515,0.705,1.08331,0.43926,0.49623,0.25899,0.16591,0.96716,1.38884,0.7135,0.001387,0.001387,0.001387
89,1816.04,1.04079,0.80923,1.2239,0.45405,0.46667,0.27043,0.16269,0.96306,1.37692,0.71177,0.001288,0.001288,0.001288
90,1838.83,0.91954,0.66594,1.05037,0.47312,0.46667,0.27188,0.17509,0.98816,1.41773,0.71663,0.001189,0.001189,0.001189
91,1871.2,0.98698,0.91481,1.1762,0.48042,0.46667,0.28065,0.17228,0.97103,1.42788,0.71919,0.00109,0.00109,0.00109
92,1891.5,0.89395,0.83732,1.11532,0.48797,0.46667,0.27965,0.17895,0.95318,1.68651,0.71839,0.000991,0.000991,0.000991
93,1915.69,0.98686,0.81391,1.18922,0.48241,0.46667,0.27942,0.17454,0.96641,1.66381,0.71847,0.000892,0.000892,0.000892
94,1939.81,0.88205,0.82603,1.13091,0.47749,0.46667,0.28065,0.17461,0.96365,1.56367,0.71369,0.000793,0.000793,0.000793
95,1963.2,0.92878,0.78245,1.10728,0.45707,0.53319,0.27174,0.17778,0.93676,1.45658,0.70239,0.000694,0.000694,0.000694
96,1990.5,0.8558,0.76712,1.04599,0.42539,0.5,0.25443,0.16331,0.97089,1.53491,0.71828,0.000595,0.000595,0.000595
97,2019.36,0.87519,0.76935,1.11976,0.43043,0.47886,0.25423,0.16839,1.00203,1.52385,0.72752,0.000496,0.000496,0.000496
98,2041.51,0.79233,0.72,1.02558,0.44014,0.49796,0.25837,0.1655,1.00138,1.52199,0.72735,0.000397,0.000397,0.000397
99,2065.5,0.87755,0.76423,1.05484,0.42935,0.47673,0.25183,0.1675,1.01704,1.5302,0.73132,0.000298,0.000298,0.000298
100,2089.71,0.86547,0.71284,1.06783,0.42067,0.50846,0.25624,0.16013,0.97709,1.44106,0.71411,0.000199,0.000199,0.000199
